ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Statistics South Africa, Telecommunications and Postal Services (2015-2020), The Presidency, Tourism, Trade, Industry and Competition",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:58:39 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Business Cycle Indicators,Quarterly,8.10 Number of releases on wholesale trade sales published within two months after the reference month (12 monthly releases on wholesale trade sales published as scheduled),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",3,3,,,,,3,,,,,,3,,,,,,3,,,,,,12,3,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Business Cycle Indicators,Quarterly,8.11 Number of releases on land transport published within two months after the reference month (12 monthly releases on land transport published as scheduled),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",3,3,,,,,3,,,,,,3,,,,,,3,,,,,,12,3,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Business Cycle Indicators,Quarterly,8.12 Number of releases on liquidations published within two months after the reference month (12 monthly releases on liquidations published as scheduled),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",3,3,,,,,3,,,,,,3,,,,,,3,,,,,,12,3,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Business Cycle Indicators,Quarterly,8.13 Number of releases on civil cases for debt published within two months after the reference month (12 monthly releases on civil cases for debt published as scheduled),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",3,3,,,,,3,,,,,,3,,,,,,3,,,,,,12,3,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Business Cycle Indicators,Quarterly,8.14 Number of releases on food and beverages published within two months after the reference month (12 monthly releases on food and beverages published as scheduled),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",3,3,,,,,3,,,,,,3,,,,,,3,,,,,,12,3,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Business Cycle Indicators,Quarterly,8.15 Number of releases on tourist accommodation published within two months after the reference month (12 monthly releases on tourist accommodation published as scheduled),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",3,3,,,,,3,,,,,,3,,,,,,3,,,,,,12,3,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Business Cycle Indicators,Quarterly,8.2 Number of releases on manufacturing: production and sales published within two months after the reference month (12 monthly releases on manufacturing: production and sales published as scheduled),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",3,3,,,,,3,,,,,,3,,,,,,3,,,,,,12,3,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Business Cycle Indicators,Quarterly,8.3 Number of releases on manufacturing: utilisation of production capacity by large enterprises published within one quarter after the reference month (4 quarterly releases on manufacturing: utilisation of production capacity by large enterprises publish,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,,,,,1,,,,,,1,,,,,,1,,,,,,4,1,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Business Cycle Indicators,Quarterly,8.4 Number of releases on electricity generated and available for distribution) published within two months after the reference month (12 monthly releases on electricity generated and available for distribution published as scheduled),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",3,3,,,,,3,,,,,,3,,,,,,3,,,,,,12,3,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Business Cycle Indicators,Quarterly,8.5 Number of releases on selected building statistics of the private sector as reported by local government institutions) published within two months after the reference month (12 monthly releases on selected building statistics of the private sector as ,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",3,3,,,,,3,,,,,,3,,,,,,3,,,,,,12,3,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Business Cycle Indicators,Quarterly,8.8 Number of releases on retail trade sales published within two months after the reference month (12 monthly releases on retail trade sales published as scheduled),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",3,3,,,,,3,,,,,,3,,,,,,3,,,,,,12,3,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Business Cycle Indicators,Quarterly,8.9 Number of releases on motor trade sales published within two months after the reference month (12 monthly releases on motor trade sales published as scheduled),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",3,3,,,,,3,,,,,,3,,,,,,3,,,,,,12,3,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Government Financial Statistics,Annually,12.1 Number of releases on the financial statistics of national government with audited data published (1 annual release on the financial statistics of national government with audited data published by June 2023),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Government Financial Statistics,Annually,12.10 Number of reports on the use of administrative data for QFSSM compiled (1 report on testing of administrative data for the QFSSM compiled by March 2024),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Government Financial Statistics,Annually,12.11 Number of reports on the inclusion of TVET in HEI release compiled (1 report on testing of the inclusion of the TVET institutions in HEI release compiled by March 2024),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Government Financial Statistics,Annually,12.2 Number of releases on the financial census of municipalities published (1 annual release on the financial census of municipalities published by June 2023),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Government Financial Statistics,Annually,12.3 Number of releases on the capital expenditure of the public sector published (1 annual release on the capital expenditure of the public sector published by October 2023),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Government Financial Statistics,Annually,12.4 Number of releases on the financial statistics of extra-budgetary accounts and funds with audited data published (1 annual release on the financial statistics of extra-budgetary accounts and funds with audited data published by August 2023),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Government Financial Statistics,Annually,12.5 Number of releases on the financial statistics of provincial government with audited data published (1 annual release on the financial statistics of provincial government with audited data published by September 2023),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Government Financial Statistics,Annually,12.6 Number of releases on the financial statistics of higher education institutions with audited data published (1 annual release on the financial statistics of higher education institutions with audited data published by October 2023,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Government Financial Statistics,Annually,12.7 Number of releases on the financial statistics of consolidated general government with audited data published (1 annual release on the financial statistics of consolidated general government with audited data published by November 2023),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Government Financial Statistics,Annually,12.9 Number of releases on the non-financial census of municipalities published (2 annual releases on the non-financial census of municipalities published as scheduled),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Government Financial Statistics,Quarterly,12.8 Number of releases on financial statistics of municipalities published with a four-month lag (4 quarterly releases on financial statistics of municipalities published as scheduled),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,,,,,1,,,,,,1,,,,,,1,,,,,,4,1,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Price Statistics,Annually,10.5 Number of releases on improving price indices published (1 release on updated PPI weights published by March 2024),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Price Statistics,Quarterly,10.1 Number of CPI releases published within one month of the reference period (12 monthly CPI releases published as scheduled) ,Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",3,3,,,,,3,,,,,,3,,,,,,3,,,,,,12,3,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Price Statistics,Quarterly,10.2 Number of PPI releases published within one month of the reference period (12 monthly PPI releases published as scheduled),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",3,3,,,,,3,,,,,,3,,,,,,3,,,,,,12,3,,,,,,,366
Statistics South Africa,Statistics South Africa,National,Programme 2: Economic Statistics,Price Statistics,Quarterly,10.3 Number of CMPI releases published within one month of the reference period (12 monthly CMPI releases published as scheduled),Non-Standardized,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",3,3,,,,,3,,,,,,3,,,,,,3,,,,,,12,3,,,,,,,366
