ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Correctional Services, Defence, Employment and Labour, Environment, Forestry and Fisheries, Financial and Fiscal Commission, Government Communication and Information System, Government Pension Administration Agency, Government Printing Works, Government Technical Advisory Center, Health",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:31:52 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 6: Environmental Programmes,Programme 6: Environmental Programmes,Quarterly,Number of kilometres of accessible coastline cleaned,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,2 116 km,2116 ,Not applicable,Not applicable,,,2 116 km,,,,,,2 116 km,,,,,,2 116 km,,,,,,2 116 km,-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 6: Environmental Programmes,Programme 6: Environmental Programmes,Quarterly,Number of overnight visitor and staff accommodation units constructed or renovated,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,5,5 units renovated,Not applicable,Not applicable,,,5,,,,,,5,,,,,,6,,,,,,"21 (10 constructed, 11
renovated)",-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 6: Environmental Programmes,Programme 6: Environmental Programmes,Quarterly,Number of wetlands under rehabilitation,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,16,8,"Delays in finalising wetlands rehabilitation tenders


South African National Parks could not achieve target due to floods","Wetlands rehabilitation tenders to be finalised by Bid Evaluation Committee in July 2023

Additional wetlands rehabilitation targeted for Q2 as part of catch up plan
",,,29,,,,,,35,,,,,,35,,,,,,115,-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 6: Environmental Programmes,Programme 6: Environmental Programmes,Quarterly,Number of work opportunities created,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Total: 13 152
EP: 12 709
Forestry: 443","Total: 30 809

• EP: 29 417
• Forestry: 1 392",Multi-year projects introduced late in Q4 2022/23 carried over to 2023/24,Not applicable,,,"Total: 18 078
EP: 16 738
Forestry: 1 340",,,,,,"Total: 20 088
EP: 18 752
Forestry: 1 336",,,,,,"Total: 19 717
EP: 18 752
Forestry: 965",,,,,,"Total: 71 035
EP: 66 951
Forestry: 4 084
60% Women
55% Youth",-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 6: Environmental Programmes,Programme 6: Environmental Programmes,Quarterly,Percentage of wildfires suppressed,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,90%,100% (276/276),"Currently fire season inland 

North West and Limpopo experiencing high fires
",Not applicable,,,90%,,,,,,90%,,,,,,90%,,,,,,90%,-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of chemicals management legislative and regulatory instruments developed,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Comments and responses
report prepared",Comments and responses report prepared in June 2023,Not applicable,Not applicable,,,"Draft mercury regulations
updated",,,,,,"Amended mercury
regulations consulted on",,,,,,"Mercury regulations
published for implementation",,,,,,"1 instrument developed:
Mercury regulations
published for implementation",-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of municipal cleaning campaigns conducted,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,7,"8:

1. Nelson Mandela Metropolitan Municipality in April 2023
2. City of Johannesburg Metropolitan Municipality in April 2023
3. Ekurhuleni Metropolitan Municipality in May 2023
4. City of Mbombela Local Municipality in June 2023
5. City of Cape Town Metropolitan Municipality in June 2023
6. Nkomazi Local Municipality in June 2023
7. Rand West Local Municipality in June 2023
8. eThekwini Metropolitan Municipality in June 2023
",Extra cleaning campaign conducted during the World Environmental Day Commemoration held at City of Cape Town in June 2023,Not applicable,,,8,,,,,,7,,,,,,7,,,,,,29,-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of Municipal Councillors and/or officials trained on waste management,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Training needs analysis
conducted",Training needs analysis conducted in June 2023,Not applicable,Not applicable,,,Training manual developed,,,,,,150,,,,,,150,,,,,,300,-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of tonnages of waste tyres processed,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,6 500,"13 052,41: 
• Secondary =304,71
• Processors =12 747,70
","2 new processing companies included in Q1 report 

4 new Secondary Industry processors approved 

Cement kilns and waste tyre crumbing facilities have increased tonnages processed
",Not applicable,,,7 800,,,,,,7 300,,,,,,7 345,,,,,,28 945,-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of waste management legislative and regulatory instruments developed,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,No milestone,Not applicable,Not applicable,Not applicable,,,No milestone,,,,,,"Producers and Producer
Responsibility Organisations
of Portable Batteries, Oils
and Pesticides registered",,,,,,"EPR fee structures for
Portable Batteries, Oils
and Pesticides submitted
to National Treasury for
concurrence",,,,,,"1 legal instrument
developed:
EPR fee structures for
Portable Batteries, Oils
and Pesticides submitted
to National Treasury for
concurrence",-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of waste tonnes diverted from landfill sites (prioritised waste streams) (14 771 tons diverted (Lighting waste)),Not Applicable,Not  Applicable,Not Applicable,Not Applicable,No milestone,Not applicable,Not applicable,Not applicable,,,"Mid-year report for diversion
of Lighting waste produced",,,,,,No milestone,,,,,,"14 771 tons diverted
(Lighting waste)",,,,,,"14 771 tons diverted
(Lighting waste)",-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of waste tonnes diverted from landfill sites (prioritised waste streams) (2 481 000 tons diverted (Paper and packaging)),Not Applicable,Not  Applicable,Not Applicable,Not Applicable,No milestone,Not applicable,Not applicable,Not applicable,,,"Mid-year report for the
diversion of Paper and
Packaging waste produced",,,,,,No milestone,,,,,,"2 481 000 tons diverted
(Paper and packaging)",,,,,,"2 481 000 tons diverted
(Paper and packaging)",-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of waste tonnes diverted from landfill sites (prioritised waste streams) (47 000 tons diverted (E-waste)),Not Applicable,Not  Applicable,Not Applicable,Not Applicable,No milestone,Not applicable,Not applicable,Not applicable,,,"Mid-year report for diversion
of E-waste produced",,,,,,No milestone,,,,,,"47 000 tons diverted
(E-waste)",,,,,,"47 000 tons diverted
(E-waste)",-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Percentage decrease of HCFC consumption,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"HCFC consumption reduced
by 50%","Consumption = Import (0,96) minus Exports (75,888) = 0 Metric tonnes
 
HCFC %Reduced = QR/BL x 100 = 2570,1T/ 5140.20 T x 100 = 50% reduction
",Not applicable,Not applicable,,,"HCFC consumption reduced
by 50%",,,,,,"HCFC consumption reduced
by 50%",,,,,,"HCFC consumption reduced
by 50%",,,,,,"HCFC consumption reduced
by 50% - 2 570.10 tons from
baseline of 5 140.20 tons
(not exceed allowable 2
570.10 tons)",-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Section 29 Tyre IndWMP published,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Comments and responses
incorporated in the plan",Comments and responses incorporated in the plan in June 2023,Not applicable,Not applicable,,,"Section 29 Tyre IndWMP
published for implementation",,,,,,No milestone,,,,,,No milestone,,,,,,"Section 29 Tyre IndWMP
published for implementation",-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 8: Forestry Management,Programme 8: Forestry Management,Quarterly,Number of hectares of Temporary Unplanted Areas (TUPs) planted,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,No milestone,Not applicable,Not applicable,Not applicable,,,No milestone,,,,,,900 ha,,,,,,900 ha,,,,,,1 800 ha,-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 8: Forestry Management,Programme 8: Forestry Management,Quarterly,"Number of hectares under silvicultural practice (i.e. weeding, pruning, coppice reduction, thinning)",Not Applicable,Not  Applicable,Not Applicable,Not Applicable,200 ha,"1 217,64 ha:

Eastern Cape:  687,16 ha 
KwaZulu Natal: 478,58 ha
Limpopo: 51,90 ha
",Silvicultural activities prioritised with intention to focus on planting from Q3,Not applicable,,,650 ha,,,,,,650 ha,,,,,,600 ha,,,,,,2 100 ha,-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 8: Forestry Management,Programme 8: Forestry Management,Quarterly,Number of nurseries refurbished,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Terms of reference
developed",Terms of Reference developed in June 2023,Not applicable,Not applicable,,,No milestone,,,,,,Service provider appointed,,,,,,"3 Nurseries refurbished:
• Wolseley
• Rusplaas
• Qwaqwa",,,,,,"3 nurseries refurbished:
• Wolseley
• Rusplaas
• Qwaqwa",-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 8: Forestry Management,Programme 8: Forestry Management,Quarterly,Number of plantations transferred to communities,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Investigations on Community
Forestry Agreement (CFA)
offers conducted","Investigations on Community Forestry Agreement offers conducted in May and June 2023 to confirm the status of land claims for the 8 plantations (Mashamba, Mbutho, Zibungu, Mbophelelo, Lithubeni, Nqunqu, Umzimkhulu and Hlokozi) to be transferred",Not applicable,Not applicable,,,"Stakeholder consultations
conducted",,,,,,Negotiations conducted,,,,,,8,,,,,,8,-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 8: Forestry Management,Programme 8: Forestry Management,Quarterly,Number of trees planted outside forests footprint,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,No milestone,"31 506:
Eastern Cape: 456
Free State: 320
Limpopo: 9 728
Gauteng: 5 224
Western Cape: 6 887
KwaZulu-Natal: 1 448
Mpumalanga: 7 443
",Implementing Presidential commitments for accelerated Cleaning and Greening Programme,Not applicable,,,50 000,,,,,,50 000,,,,,,50 000,,,,,,150 000,-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 9: Fisheries Management,Programme 9: Fisheries Management,Quarterly,Aquaculture regulatory framework developed,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Aquaculture Development
Bill submitted Cabinet","Aquaculture Development Bill pre-certified by the Office of the Chief State Law Advisor (OCSLA) and feedback received in June 2023
 Socio-Economic Impact Assessment completed and certificate approved in June 2023
","Pre-certification of Bill by OCSLA received 10 weeks after submission, resulting in delayed submission of the Bill to Cabinet","Parallel execution of certain processes such as consultations at Economic Sectors, Investment, Employment and Infrastructure Development (ESIEID), Directors-General Cluster, departmental working groups and preparation of approval documents to save time",,,No milestone,,,,,,No milestone,,,,,,"Aquaculture Development
Bill submitted to Parliament",,,,,,"Aquaculture Development
Bill submitted to Parliament",-,,,,,,,369
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 9: Fisheries Management,Programme 9: Fisheries Management,Quarterly,Fishing rights allocated to all declared small-scale fishing cooperatives,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Declaration of small-scale
fishing communities and
small-scale fishers in
Western Cape published",Declaration of small-scale fishing communities and small-scale fishers in Western Cape published in June 2023 ,Not applicable,Not applicable,,,"50% of small-scale fishing
cooperatives registered from
declared small-scale fishing
communities in Western
Cape",,,,,,"100% of small-scale fishing
cooperatives registered from
declared small-scale fishing
communities in Western
Cape",,,,,,"Fishing rights allocated to all
declared small-scale fishing
cooperatives in Western
Cape",,,,,,"Fishing rights allocated to all
declared small-scale fishing
co-operatives in Western
Cape",-,,,,,,,369
