ReportTitle,Textbox95,Textbox80,Textbox81,Textbox82,Textbox83
QPR for FY 2023-24 National Institutions Oversight Performance  Report as of ( FY 2023-24),Location/s: National,InstitutionType:   National,"Institution:   Government Technical Advisory Center, Health, Higher Education and Training, Home Affairs, Human Settlements, Independent Communications Authority of South Africa, Independent Electoral Commission, Independent Police Investigative Directorate, International Relations and Cooperation, Justice and Constitutional Development",FinancialYear:   FY 2023-24,"Report Printed On:   Monday, September 11, 2023 1:33:53 PM"

Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,OTP_Q1,National_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,OTP_Q2,National_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,OTP_Q3,National_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,OTP_Q4,National_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,OTP_Summary,National_Summary,ValidatedAudited_Summary2,UID
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Number of graduates in  engineering annually,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,14477,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Number of graduates in animal health science annually,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1013,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Number of graduates in initial  teacher education annually,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,29500,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Number of graduates in natural and physical sciences annually ,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,11516,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Number of graduates in veterinary  science annually,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,185,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Number of graduatesin human  health science annually,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,10200,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Number of master’s graduates (all master’s) annually,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,15079,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,"Number of monitoring reports  on the evaluation of research, creative and innovation outputs of public universities approved annually",Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Number of new Generations of  Academics Programme (nGAP) posts filled at universities every year,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Number of scholarship or  internship positions allocated to  universities through the  Nurturing Emerging Scholars  Programme,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Number of students enrolled at public universities annually,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,1110360,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Number of universities that are  supported to develop TVET  college articulation  implementation plans,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Number of university students receiving funding through NSFAS  bursaries annually,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,439659,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Percentage increase in first-time students entering university,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Percentage of private higher education institutions complying with regulations,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,100 %,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Progress report on the  development of the Research  Quality Framework (RQF)  approved ,Standardized,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,"Progress report on the 
development of the 
Research Quality 
Framework (RQF) 
approved by the 
Director-General by 31 
March 2024",,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Progress report on the development of the Research Quality Framework (RQF) approved,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Proportion of university lecturers  (permanent instruction or research  staff) who hold doctoral degrees,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,51 %,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Revised Draft Fee Increase  Regulatory Framework  submitted for approval,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,"Revised Draft Fee 
Increase Regulatory 
Framework submitted 
to the Minister for 
approval by 31 October 
2023",,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Student Funding Implementation  Framework approved,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,"Student Funding 
Implementation 
Framework approved by 
the Minister for 
submission to Cabinet by 
31 October 2023",,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Throughput rate of 2014 first-time  cohort at universities,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 3: University Education,Programme 3: University Education,Annually,Updated guidelines for  implementation of the DHET  Bursary scheme at public  universities submitted for  concurrence annually,Not Applicable,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,"Updated Guidelines for 
the DHET bursary 
scheme at public 
universities submitted to 
the Minister for 
concurrence by 15 
December 2023",,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 4: Technical and Vocational Education and Training,Programme 4: Technical and Vocational Education and Training,Annually,Number of artisan learners trained in TVET colleges per annum ,Standardized,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,30000,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 4: Technical and Vocational Education and Training,Programme 4: Technical and Vocational Education and Training,Annually,Number of lecturers participating in digital literacy programmes,Standardized,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,4500,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 4: Technical and Vocational Education and Training,Programme 4: Technical and Vocational Education and Training,Annually,"Number of lecturers participating in project-based lecturer capacity building programmes in engineering (electrical, plumbing and mechanical)",Standardized,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 4: Technical and Vocational Education and Training,Programme 4: Technical and Vocational Education and Training,Annually,Number of new or revised subject curricula for TVET colleges approved annually,Standardized,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 4: Technical and Vocational Education and Training,Programme 4: Technical and Vocational Education and Training,Annually,Number of students enrolled at TVET colleges annually,Standardized,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,520000,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 4: Technical and Vocational Education and Training,Programme 4: Technical and Vocational Education and Training,Annually,Number of students enrolled in PLP to improve success,Standardized,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,4500,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 4: Technical and Vocational Education and Training,Programme 4: Technical and Vocational Education and Training,Annually,Number of TVET college lecturers holding appropriate qualifications supported to acquire professional qualifications annually,Standardized,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 4: Technical and Vocational Education and Training,Programme 4: Technical and Vocational Education and Training,Annually,Number of TVET college students completing N6 qualification annually,Standardized,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,73743,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 4: Technical and Vocational Education and Training,Programme 4: Technical and Vocational Education and Training,Annually,Number of TVET college students completing NC(V ) Level 4 annually,Standardized,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,13823,,,,,,,,460
Higher Education and Training,Higher Education and Training,National,Programme 4: Technical and Vocational Education and Training,Programme 4: Technical and Vocational Education and Training,Annually,Number of TVET college students receiving funding through NSFAS bursaries annually ,Standardized,Not  Applicable,"Priority 3: Education, Skills And Health",Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,346258,,,,,,,,460
